estado;mes;año;rateper100000people;unemployment rate;population;GDP;rgdp;rgdpgrowth;poverty
Virginia;2;2023;34.53;3;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;3;2023;35.79;2.9;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;4;2023;35.72;2.7;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;5;2023;39.35;2.6;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;6;2023;37.15;2.6;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;7;2023;38.42;2.6;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;8;2023;41.15;2.7;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;9;2023;36.97;2.9;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;10;2023;39.79;3;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;11;2023;43.76;3.1;8715698;719896.9;116001;0.0295002529353817;9.4
Virginia;12;2023;48.77;3;8715698;719896.9;116001;0.0295002529353817;9.4
Washington;1;2021;28.2;6.4;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;2;2021;25.54;6.2;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;3;2021;24.91;6;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;4;2021;23.98;5.7;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;5;2021;25.04;5.5;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;6;2021;23.69;5.4;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;7;2021;21.86;5.2;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;8;2021;22.13;5;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;9;2021;23.91;4.7;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;10;2021;27.68;4.5;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;11;2021;29.27;4.2;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;12;2021;28.52;4.1;7741433;687702.3;119516;0.0694082803174688;7.7
Washington;1;2022;33.8;4;7784477;742909.5;122176;0.0222564342849493;9
Washington;2;2022;35.67;4;7784477;742909.5;122176;0.0222564342849493;9
Washington;3;2022;35.31;3.9;7784477;742909.5;122176;0.0222564342849493;9
Washington;4;2022;33.15;3.9;7784477;742909.5;122176;0.0222564342849493;9
Washington;5;2022;33.85;3.9;7784477;742909.5;122176;0.0222564342849493;9
Washington;6;2022;32.73;4;7784477;742909.5;122176;0.0222564342849493;9
Washington;7;2022;30.85;4;7784477;742909.5;122176;0.0222564342849493;9
Washington;8;2022;31.35;4.1;7784477;742909.5;122176;0.0222564342849493;9
Washington;9;2022;29.92;4.2;7784477;742909.5;122176;0.0222564342849493;9
Washington;10;2022;30.33;4.3;7784477;742909.5;122176;0.0222564342849493;9
Washington;11;2022;29.1;4.3;7784477;742909.5;122176;0.0222564342849493;9
Washington;12;2022;30.02;4.2;7784477;742909.5;122176;0.0222564342849493;9
Washington;1;2023;29.77;4.1;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;2;2023;26.08;4;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;3;2023;28.8;3.9;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;4;2023;30.14;3.8;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;5;2023;32.38;3.8;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;6;2023;30.34;3.8;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;7;2023;30.75;3.9;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;8;2023;29.54;4.1;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;9;2023;30.64;4.3;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;10;2023;32.25;4.4;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;11;2023;31.66;4.4;7812880;807864.5;128467;0.0514912912519644;8.7
Washington;12;2023;33.02;4.4;7812880;807864.5;128467;0.0514912912519644;8.7
West Virginia;1;2021;28.11;6.1;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;2;2021;27.26;6;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;3;2021;26.52;5.9;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;4;2021;25.14;5.7;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;5;2021;26.85;5.5;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;6;2021;28.95;5.4;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;7;2021;27.78;5.1;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;8;2021;23.9;4.9;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;9;2021;25.57;4.6;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;10;2021;21.41;4.4;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;11;2021;27.27;4.2;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;12;2021;32.49;4;1785249;86550.5;100788;0.0162436855319278;16.9
West Virginia;1;2022;28.21;3.9;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;2;2022;28.09;3.8;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;3;2022;29.86;3.8;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;4;2022;30.39;3.8;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;5;2022;29.28;3.8;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;6;2022;29.33;3.9;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;7;2022;28.98;4;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;8;2022;24.65;4;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;9;2022;24.99;4;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;10;2022;23.91;4;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;11;2022;29.22;3.8;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;12;2022;28.67;3.7;1774035;98290;102681;0.0187819978568877;15.5
West Virginia;1;2023;24.65;3.6;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;2;2023;22.35;3.5;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;3;2023;23.73;3.5;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;4;2023;26.08;3.5;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;5;2023;24.8;3.6;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;6;2023;25.97;3.8;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;7;2023;24.91;4;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;8;2023;28.63;4.2;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;9;2023;31.27;4.3;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;10;2023;32.35;4.3;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;11;2023;32.89;4.3;1770071;102151.8;107484;0.046775937125661;13.3
West Virginia;12;2023;37.19;4.3;1770071;102151.8;107484;0.046775937125661;13.3
Wisconsin;1;2021;26.73;4.7;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;2;2021;24.36;4.6;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;3;2021;23.92;4.4;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;4;2021;21.87;4.3;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;5;2021;24.21;4.1;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;6;2021;24.36;4;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;7;2021;25.44;3.8;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;8;2021;25.33;3.6;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;9;2021;24.06;3.4;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;10;2021;26.02;3.3;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;11;2021;27.64;3.1;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;12;2021;27.09;3;5879978;368880.4;103923;0.037352392170172;9.3
Wisconsin;1;2022;26.54;3;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;2;2022;24.92;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;3;2022;27.47;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;4;2022;27.98;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;5;2022;26.98;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;6;2022;25.31;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;7;2022;26.27;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;8;2022;28.44;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;9;2022;25.98;3;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;10;2022;28.65;2.9;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;11;2022;28.15;2.8;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;12;2022;30.01;2.7;5890543;400621.4;105549;0.0156461995900811;6.6
Wisconsin;1;2023;26.28;2.7;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;2;2023;24.45;2.6;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;3;2023;31.68;2.6;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;4;2023;32.09;2.7;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;5;2023;28.49;2.9;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;6;2023;30.39;3;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;7;2023;32.67;3.2;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;8;2023;32.21;3.3;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;9;2023;30.17;3.4;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;10;2023;31.4;3.4;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;11;2023;31.99;3.4;5910955;428447.1;107047;0.0141924603738548;9.3
Wisconsin;12;2023;34.21;3.4;5910955;428447.1;107047;0.0141924603738548;9.3
Wyoming;1;2021;24.65;5.3;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;2;2021;19.33;5.3;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;3;2021;17.32;5.2;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;4;2021;20.43;5;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;5;2021;18.65;4.9;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;6;2021;23.2;4.7;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;7;2021;24.65;4.5;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;8;2021;14.21;4.3;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;9;2021;14.33;4.1;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;10;2021;21.84;3.9;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;11;2021;23.76;3.7;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;12;2021;20.21;3.6;579548;42319.1;98702;0.0257950530035336;9.4
Wyoming;1;2022;17.62;3.5;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;2;2022;21.37;3.4;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;3;2022;22.25;3.3;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;4;2022;18.51;3.3;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;5;2022;21.5;3.3;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;6;2022;23.49;3.4;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;7;2022;29.48;3.4;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;8;2022;23.49;3.5;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;9;2022;30.14;3.5;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;10;2022;34.13;3.5;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;11;2022;25.93;3.5;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;12;2022;24.16;3.4;581629;49782.6;100550;0.0187230248627181;7.1
Wyoming;1;2023;31.64;3.3;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;2;2023;31.25;3.1;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;3;2023;37.27;3;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;4;2023;33.97;2.8;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;5;2023;31.84;2.8;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;6;2023;36.3;2.8;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;7;2023;33.39;2.8;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;8;2023;33.97;2.8;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;9;2023;29.7;2.9;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;10;2023;31.25;2.9;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;11;2023;33.39;2.9;584057;51990.5;106886;0.0630134261561412;9.4
Wyoming;12;2023;30.28;2.9;584057;51990.5;106886;0.0630134261561412;9.4
